dataset,network_type,depth,seed,relative_step,difference,metric,contrast
mnist,dendritic_shunting,4,44,1e-05,0.11988856133088818,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,44,0.0001,0.11988856133088818,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,44,0.001,0.11988856133088818,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,45,1e-06,0.13903348430948,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,45,1e-05,0.13903348430948,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,45,0.0001,0.13903348430948,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,45,0.001,0.13903348430948,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,46,1e-06,0.1132777355758476,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,46,1e-05,0.1132777355758476,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,46,0.0001,0.1132777355758476,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,46,0.001,0.1132777355758476,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,47,1e-06,0.16897095475119409,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,47,1e-05,0.16897095475119409,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,47,0.0001,0.16897095475119409,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,47,0.001,0.16897095475119409,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,48,1e-06,0.1539665405341359,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,48,1e-05,0.1539665405341359,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,48,0.0001,0.1539665405341359,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,48,0.001,0.1539665405341359,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,49,1e-06,0.1534784595686166,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,49,1e-05,0.1534784595686166,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,49,0.0001,0.1534784595686166,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,49,0.001,0.1534784595686166,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,50,1e-06,0.14091678673240168,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,50,1e-05,0.14091678673240168,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,50,0.0001,0.14091678673240168,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,50,0.001,0.14091678673240168,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,51,1e-06,0.2223882933619153,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,51,1e-05,0.2223882933619153,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,51,0.0001,0.2223882933619153,field_scaled_capture,ancestry - scalar
mnist,dendritic_shunting,4,51,0.001,0.2223882933619153,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,42,1e-06,0.36196803428439167,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,42,1e-05,0.36196803428439167,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,42,0.0001,0.36196803428439167,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,42,0.001,0.36196803428439167,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,43,1e-06,0.36225088637133424,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,43,1e-05,0.36225088637133424,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,43,0.0001,0.36225088637133424,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,43,0.001,0.36225088637133424,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,44,1e-06,0.3376685451868871,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,44,1e-05,0.3376685451868871,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,44,0.0001,0.3376685451868871,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,44,0.001,0.3376685451868871,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,45,1e-06,0.3739693530309509,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,45,1e-05,0.3739693530309509,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,45,0.0001,0.3739693530309509,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,45,0.001,0.3739693530309509,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,46,1e-06,0.373945498065752,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,46,1e-05,0.373945498065752,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,46,0.0001,0.373945498065752,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,46,0.001,0.373945498065752,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,47,1e-06,0.3555797603442456,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,47,1e-05,0.3555797603442456,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,47,0.0001,0.3555797603442456,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,47,0.001,0.3555797603442456,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,48,1e-06,0.3874269851232221,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,48,1e-05,0.3874269851232221,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,48,0.0001,0.3874269851232221,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,48,0.001,0.3874269851232221,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,49,1e-06,0.3248708711362444,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,49,1e-05,0.3248708711362444,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,49,0.0001,0.3248708711362444,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,49,0.001,0.3248708711362444,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,50,1e-06,0.3478070172419276,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,50,1e-05,0.3478070172419276,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,50,0.0001,0.3478070172419276,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,50,0.001,0.3478070172419276,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,51,1e-06,0.3894147698814985,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,51,1e-05,0.3894147698814985,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,51,0.0001,0.3894147698814985,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,1,51,0.001,0.3894147698814985,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,42,1e-06,0.3153281710582554,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,42,1e-05,0.3153281710582554,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,42,0.0001,0.3153281710582554,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,42,0.001,0.3153281710582554,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,43,1e-06,0.3536679425310928,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,43,1e-05,0.3536679425310928,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,43,0.0001,0.3536679425310928,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,43,0.001,0.3536679425310928,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,44,1e-06,0.33906662945599875,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,44,1e-05,0.33906662945599875,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,44,0.0001,0.33906662945599875,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,44,0.001,0.33906662945599875,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,45,1e-06,0.3185950098609283,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,45,1e-05,0.3185950098609283,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,45,0.0001,0.3185950098609283,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,45,0.001,0.3185950098609283,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,46,1e-06,0.2722708496655757,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,46,1e-05,0.2722708496655757,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,46,0.0001,0.2722708496655757,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,46,0.001,0.2722708496655757,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,47,1e-06,0.3299561016792202,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,47,1e-05,0.3299561016792202,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,47,0.0001,0.3299561016792202,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,47,0.001,0.3299561016792202,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,48,1e-06,0.3649705179117637,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,48,1e-05,0.3649705179117637,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,48,0.0001,0.3649705179117637,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,48,0.001,0.3649705179117637,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,49,1e-06,0.3584492476722934,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,49,1e-05,0.3584492476722934,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,49,0.0001,0.3584492476722934,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,49,0.001,0.3584492476722934,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,50,1e-06,0.3379413020402895,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,50,1e-05,0.3379413020402895,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,50,0.0001,0.3379413020402895,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,50,0.001,0.3379413020402895,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,51,1e-06,0.3193411468562375,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,51,1e-05,0.3193411468562375,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,51,0.0001,0.3193411468562375,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,2,51,0.001,0.3193411468562375,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,42,1e-06,0.3147636759439717,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,42,1e-05,0.3147636759439717,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,42,0.0001,0.3147636759439717,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,42,0.001,0.3147636759439717,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,43,1e-06,0.2633260395258644,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,43,1e-05,0.2633260395258644,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,43,0.0001,0.2633260395258644,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,43,0.001,0.2633260395258644,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,44,1e-06,0.3261904155450891,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,44,1e-05,0.3261904155450891,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,44,0.0001,0.3261904155450891,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,44,0.001,0.3261904155450891,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,45,1e-06,0.2881340579389674,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,45,1e-05,0.2881340579389674,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,45,0.0001,0.2881340579389674,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,45,0.001,0.2881340579389674,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,46,1e-06,0.2696071749568992,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,46,1e-05,0.2696071749568992,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,46,0.0001,0.2696071749568992,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,46,0.001,0.2696071749568992,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,47,1e-06,0.3047947085796803,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,47,1e-05,0.3047947085796803,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,47,0.0001,0.3047947085796803,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,47,0.001,0.3047947085796803,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,48,1e-06,0.2762751879760048,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,48,1e-05,0.2762751879760048,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,48,0.0001,0.2762751879760048,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,48,0.001,0.2762751879760048,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,49,1e-06,0.2849705745443592,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,49,1e-05,0.2849705745443592,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,49,0.0001,0.2849705745443592,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,49,0.001,0.2849705745443592,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,50,1e-06,0.31469261030834467,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,50,1e-05,0.31469261030834467,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,50,0.0001,0.31469261030834467,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,50,0.001,0.31469261030834467,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,51,1e-06,0.35419685460259476,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,51,1e-05,0.35419685460259476,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,51,0.0001,0.35419685460259476,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,3,51,0.001,0.35419685460259476,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,42,1e-06,0.2494668766195349,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,42,1e-05,0.2494668766195349,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,42,0.0001,0.2494668766195349,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,42,0.001,0.2494668766195349,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,43,1e-06,0.27238372945251405,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,43,1e-05,0.27238372945251405,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,43,0.0001,0.27238372945251405,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,43,0.001,0.27238372945251405,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,44,1e-06,0.2721755377416171,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,44,1e-05,0.2721755377416171,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,44,0.0001,0.2721755377416171,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,44,0.001,0.2721755377416171,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,45,1e-06,0.25030689723673777,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,45,1e-05,0.25030689723673777,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,45,0.0001,0.25030689723673777,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,45,0.001,0.25030689723673777,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,46,1e-06,0.2765100766006648,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,46,1e-05,0.2765100766006648,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,46,0.0001,0.2765100766006648,field_scaled_capture,ancestry - scalar
noise_resilience,dendritic_additive,4,46,0.001,0.2765100766006648,field_scaled_capture,ancestry - scalar
