entry_id	record_type	figure	panel	status	source_path	sha256	generator_path	replication_unit	notes
regimes.error_source	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/regular_tree_regimes/error_source_runs.csv	3e2911aeb66ac6811932afba66ee33311a6854d13a1b1f3c269486cc2287c908	drafts/dendritic-local-learning/journal/scripts/build_regular_tree_regime_figure.py	independent training seed (n=3 per condition)	Source identity retained; previous display association figS4/archived. Somatic teaching error versus unmatched local teaching quantity. Panel omitted from the reduced boundary sheet; endpoint retained in Table tab:regular_regimes and the archived nine-panel asset.
regimes.controls.exact	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/regular_tree_regimes/exact_transport_summary.csv	15092918e7cabe98d3eabff4d90b2dd3f3004331fc237e0da0aef732aa2a369b	drafts/dendritic-local-learning/journal/scripts/build_regular_tree_regime_figure.py	independent training seed (n=5 per condition)	Source identity retained; previous display association figS4/archived. Exact-transport mechanism controls. Panel omitted from the reduced boundary sheet; endpoint retained in Table tab:regular_regimes and the archived nine-panel asset.
regimes.controls.bp	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/regular_tree_regimes/backprop_reference_summary.csv	b4419337a67c9aa438418c2b15d8eb1d3bd056dd7d4043cf7fecf9e16cf2774f	drafts/dendritic-local-learning/journal/scripts/build_regular_tree_regime_figure.py	independent training seed (n=5)	Source identity retained; previous display association figS4/archived. Matched backpropagation reference for the mechanism controls. Panel omitted from the reduced boundary sheet; endpoint retained in Table tab:regular_regimes and the archived nine-panel asset.
regimes.controls.additive	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/regular_tree_regimes/additive_controls_summary.csv	522ba4f6d672a021ea3ce14464673887a65cc005b9b4d4bb118aab68634e41f7	drafts/dendritic-local-learning/journal/scripts/build_regular_tree_regime_figure.py	independent training seed (n=5 per condition)	Source identity retained; previous display association figS4/archived. Additive gain and normalization controls. Panel omitted from the reduced boundary sheet; endpoint retained in Table tab:regular_regimes and the archived nine-panel asset.
regimes.controls.reactivation	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/regular_tree_regimes/reactivation_controls_summary.csv	8685717cc082127721271525c8c1b3d92c14344968d610879c54cde635750f2b	drafts/dendritic-local-learning/journal/scripts/build_regular_tree_regime_figure.py	independent training seed (n=5 per condition)	Source identity retained; previous display association figS4/archived. Identity versus learned reactivation control. Panel omitted from the reduced boundary sheet; endpoint retained in Table tab:regular_regimes and the archived nine-panel asset.
regimes.feedback	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/regular_tree_regimes/noise_feedback_ladder_summary.csv	4816a217300a02e44123c887232aaa173365cfc9746693c9bac1534cb6c3ccbd	drafts/dendritic-local-learning/journal/scripts/build_regular_tree_regime_figure.py	independent training seed (n=5 per condition)	Source identity retained; previous display association figS4/archived. Scalar, path-propagated, random low-rank, and exact feedback on the noise task. Panel omitted from the reduced boundary sheet; endpoint retained in Table tab:regular_regimes and the archived nine-panel asset.
regimes.cifar	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/regular_tree_regimes/cifar10_control_ladder_runs.csv	0a09c474bf872b782b91cd6973161a0410aca643627907a3e62cbabee93a0af2	drafts/dendritic-local-learning/journal/scripts/build_regular_tree_regime_figure.py	independent training seed (n=5 per condition)	Source identity retained; previous display association figS4/c. Flattened CIFAR-10 harder-data mechanism control; not a competitive vision benchmark.
regimes.cifar.confirm.outcomes	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/cifar10_additive_feedback_ladder_confirmatory/seed_outcomes.csv	914982dd63f6dfbe655048629e8fdce0e3733956526372748900d19337e36aad	drafts/dendritic-local-learning/journal/scripts/analyze_cifar10_additive_feedback_ladder_confirmatory.py	paired independent training seed (n=20)	Source identity retained; previous display association figS4/d. Fresh raw-additive strict-scalar, neuron-specific, exact-path and matched-backpropagation outcomes; all 80 fits passed integrity and convergence audits.
regimes.cifar.confirm.conditions	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/cifar10_additive_feedback_ladder_confirmatory/condition_summary.csv	ea74786d4583d3d1545f03c1d8d575a717c45b74925d8e375db389340504df51	drafts/dendritic-local-learning/journal/scripts/analyze_cifar10_additive_feedback_ladder_confirmatory.py	paired independent training seed (n=20)	Source identity retained; previous display association figS4/d. Condition means, standard deviations and Student-t confidence intervals for the fresh ladder.
regimes.cifar.confirm.contrasts	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/cifar10_additive_feedback_ladder_confirmatory/paired_contrasts.csv	cc19f7467e39e25c2f708ed7ff99b63c0f02a76ca0c6a85c940827b1a813186d	drafts/dendritic-local-learning/journal/scripts/analyze_cifar10_additive_feedback_ladder_confirmatory.py	paired independent training seed (n=20)	Source identity retained; previous display association figS4/d. Frozen paired contrasts, Holm correction, exact sign-flip sensitivity tests and seed differences.
regimes.cifar.confirm.audit	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/cifar10_additive_feedback_ladder_confirmatory/summary.json	1f105a882f4436afcf99281c01595f1a49894704400990e83ddfbff27b46e8b0	drafts/dendritic-local-learning/journal/scripts/analyze_cifar10_additive_feedback_ladder_confirmatory.py	80-run configuration and provenance audit	Source identity retained; previous display association figS4/d. Frozen claim-gate decisions, BP adequacy, TOST equivalence, source identity and convergence status.
regimes.cifar.confirm.contract	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/analysis/CIFAR10_ADDITIVE_FEEDBACK_LADDER_CONFIRMATORY_20260828.md	c73e8daa195b9ac8277bbccc8d7bf848250afcfc11a162d8c23175debfd597d2	drafts/dendritic-local-learning/journal/scripts/analyze_cifar10_additive_feedback_ladder_confirmatory.py	frozen before confirmatory outcomes; implementation clarification before outcome inspection	Source identity retained; previous display association figS4/d. Design, inferential family, adequacy and promotion gates, plus source-determined input-mode and sparse-maintenance clarifications.
inhcensus.asset	generator_snapshot	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/figures/supplementary/figure_S12_panels_A-J.pdf	20fae4305da8049789fab4d9c90a4348673387f275335a891fc3c8ac4ee7761b	drafts/dendritic-local-learning/journal/scripts/analyze_microns_inhibitory_routes.py	reconstructed target cell (n=20; one mouse)	Source identity retained; previous display association figS12/all. Synapse-resolved inhibitory organization and structural route capacity.
inhcensus.cohort	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/microns_inhibitory_routes/cohort_overlap.csv	34a9cee42858d853320b6fb81ad531001c46d5a495f68bd13389fe2d366949a4	drafts/dendritic-local-learning/journal/scripts/analyze_microns_inhibitory_routes.py	reconstructed target cell (n=20; one mouse)	Source identity retained; previous display association figS12/a-c. Stable-ID overlap, layer-diverse examples, and inhibitory-class accounting.
inhcensus.connections	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/microns_inhibitory_routes/inhibitory_connection_topology.csv	d42b85e660902fac8980dba12b9e031bc211d886356fbfaa131477b9df1cd77c	drafts/dendritic-local-learning/journal/scripts/analyze_microns_inhibitory_routes.py	inhibitory connection nested within reconstructed target cell (n=20; one mouse)	Source identity retained; previous display association figS12/d-f. Matched same-axon tree distance, shared path, and descendant-domain overlap.
inhcensus.targets	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/microns_inhibitory_routes/target_metrics.csv	e59415ef0228bf46d2e794b2cf08dda9de57fbfd0488ecea9be166e0073bceac	drafts/dendritic-local-learning/journal/scripts/analyze_microns_inhibitory_routes.py	reconstructed target cell (n=20; one mouse)	Source identity retained; previous display association figS12/d-h,j. Target-level connection, inhibitory-class domain, placement-null, and route-capacity outcomes.
inhcensus.routes	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/microns_inhibitory_routes/route_capture_curves.csv	444fe80f62582a7900c2a7e8af616a7b5e9d0361e7087689133bfbfabc651572	drafts/dendritic-local-learning/journal/scripts/analyze_microns_inhibitory_routes.py	reconstructed target cell (n=20; one mouse)	Source identity retained; previous display association figS12/i-j. Actual inhibitory-site route-capacity curves and matched structural controls.
fig8.alignment.cells	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/alignment_controlled/cell_alignment_metrics.csv	06313b5b2dda421cbff871f1d7a8bfc53b036fbd314f3cb53501a5fcc842de0c	drafts/dendritic-local-learning/journal/scripts/build_alignment_animal_figure.py	reconstructed cell (n=8)	Source identity retained; previous display association figS5/g-h. Cell-level relation between initial credit capture and 20-step progress.
fig8.alignment.dictionary	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/alignment_controlled/dictionary_audit.csv	991ef59d560972a09c6052a45f76f4de45fa14eae7f885fe12efe08bf705aeca	drafts/dendritic-local-learning/journal/scripts/build_alignment_animal_figure.py	reconstructed cell with streams nested within cell	Source identity retained; previous display association figS5/a. Effective rank, nonzero count, and dictionary audit.
fig8.animal.schematic	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/scripts/build_alignment_animal_figure.py	6d26dfd73b0e02db56fc43862195500bc175ab5bfab880fe2686717147fbf3f4	drafts/dendritic-local-learning/journal/scripts/build_alignment_animal_figure.py	not applicable	Source identity retained; previous display association figS17/a. Programmatic schematic of the known P+ and P- causal signs.
animalcredit.asset	generator_snapshot	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/figures/supplementary/figure_S17_panels_A-B.pdf	cd7de316fd16b3108f466b3a6bf83469763914651eae007ae6b23ec697b8a1e7	drafts/dendritic-local-learning/journal/scripts/build_supplementary_figures_s17_s20_native.py	animal (n=6)	Source identity retained; previous display association figS17/a-b. External signed-coordinate consistency test.
animalcredit.contrasts	panel_source	methods	retained scientific evidence	ready	drafts/dendritic-local-learning/journal/source_data/animal_learning_francioni/animal_signed_contrasts.csv	95ea629fa2882a4715cafa1a63a280cec935f62a2ed2ec91b611ce48146b9190	drafts/dendritic-local-learning/journal/scripts/analyze_francioni_signed_credit.py	animal (n=6)	Source identity retained; previous display association figS17/text. Animal-level paired contrasts supporting supplementary text; S17B itself shows descriptive neuron means and SEM.
